mean,std,gene_subset
0.9503778188770748,0.0002874029638740283,S100A2;S100A10;ALDOA
0.9335588996332719,0.006044375305021998,S100A2;S100A10
0.9257098539692146,0.0005698864777932688,S100A2;ALDOA
0.9134645802825015,0.005331415512168647,S100A10;ALDOA
0.8893612936649812,0.007378818309011881,S100A10
0.8763127573483567,0.006286870887577567,S100A2
0.8508089609163888,0.007989425694892804,ALDOA
